name,AngelList_website,tagline
StreamFIT,https://angel.co/company/streamfit-1,The fitness version of Netflix
GetHealthy,https://angel.co/company/gethealthy-2,Patient engagement software and services powering the Direct Primary Care revolution
True Form,https://angel.co/company/true-form,Wearable resistance band system
Say,https://angel.co/company/sayapp,Say brings polling to life
Blendin,https://angel.co/company/blendin,Connecting friends when going out!
Vibin,https://angel.co/company/vibin,Photo Notes
Bahari Energy,https://angel.co/company/bahari-energy,Game Changer in Wind Energy
Carveniche Technologies,https://angel.co/company/carveniche-technologies,beGalileo. An adaptive learning platform for Mathematics for K-12 kids. 
Occasion,https://angel.co/company/occasion,Shopify for service businesses
RistCall,https://angel.co/company/ristcall,Wearable patient call bell system for healthcare
Noteables,https://angel.co/company/noteables-inc-1,"The most authentic way to keep, share and find moments, memories, and relive nostalgia."
Meet Boutique (漫酒店),https://angel.co/company/meet-boutique,Uber in travel and lifestyle
GIVN Goods,https://angel.co/company/givn,TOMS for everyday products
Glass,https://angel.co/company/glass,"Bridging online & offline apparel, accessory shopping via social discovery technology."
Tunes Alive,https://angel.co/company/tunes-alive,The Music Ecosystem®
AppSurfer,https://angel.co/company/appsurfer,Instant Access to your apps without downloading
GeniusGiver,https://angel.co/company/geniusgiver,
Pwinty,https://angel.co/company/pwinty,API for printing stuff
OrdrIT,https://angel.co/company/ordrit,In-Venue Mobile Ordering and Spectator Analytics Platform
Jobhuk (Acquired by Compunnel),https://angel.co/company/jobhuk,Crowdsourced Recruitment Marketplace -  99Designs for Staffing Industry 
Confabb,https://angel.co/company/confabb,
Linkffiti.com,https://angel.co/company/cloudmarked,Collaborative search/organization of corporate web content
100mentors,https://angel.co/company/100-mentors,Meet your future self
Stellup,https://angel.co/company/stellup,Social fundraising and engagement for educational institutions
CodeMonkey Studios,https://angel.co/company/codemonkey-studios,High-engagment coding curriculum
"NTWC, LLC",https://angel.co/company/ntwc-llc-developer-of-plume,Spice up your text life!
OMAK Technologies,https://angel.co/company/omak-technologies,SaaS based Restaurant Management Solution
PrayerSpark,https://angel.co/company/prayerspark-1,SaaS mobile health with white label clinical apps
Social High,https://angel.co/company/socialhigh,Social High is the Facebook for the Cannabis Community
IMAGINIE,https://angel.co/company/imaginie,Crowdsourcing for individual grading and feedback
ScoutDay,https://angel.co/company/scoutday,Digital Showcase App for Baseball Players
Intelligent PPM,https://angel.co/company/intelligentppm,Business Process Automation for Enterprise Project Management
Everythink,https://angel.co/company/everythink,Intelligent assistants who dramatically simplify & augment human engagement.
Gogocater (formerly GetQuik),https://angel.co/company/getquik,"GrubHub for Catering,  Over $23 million in Orders Processed"
TeleSkin,https://angel.co/company/teleskin,Mobile and clinical skin cancer analysis
Stagedom,https://angel.co/company/stagedom,"Real time, live marketing platform for the entertainment industry"
Adjacent Innovations,https://angel.co/company/adjacent-innovations,Mobile services and ordering application
YouCommentate,https://angel.co/company/youcommentate,"Reinventing TV with fan-sourced, live audio commentaries – starting with sport."
Vliv,https://angel.co/company/vliv-2,Video app constellation
IntoPrint Publishing,https://angel.co/company/intoprint-publishing,Bringing high quality out-of-print books back to readers as both print and e-books.
Actualog,https://angel.co/company/actualog,Aсtualog - Social PIM
Bottleshake,https://angel.co/company/bottleshake,Targeted 2 to 4 person networking at cafes & wine bars 
Wattage,https://angel.co/company/wattage,Build hardware in the browser
NAMU,https://angel.co/company/namu,Pinterest meets banking
Auto Force,https://angel.co/company/auto-force,Online Used Car Auction Platform for Private Party Cars
Lifeslice,https://angel.co/company/lifeslice,"Create videos, together"
VEDA Data Solutions,https://angel.co/company/veda-data-solutions,VEDA makes healthcare more accessible and affordable through data automation.
SportsGuru,https://angel.co/company/sportsguru-1,SportsGuru is the place where fans talk about sports - via short video
Zinc.,https://angel.co/company/group-office-buys-1,eCommerce Incubator 
Updown Technologies,https://angel.co/company/updown-technologies,Your personalized fitness experience
Alexapath,https://angel.co/company/alexapath-1,
FINBOA,https://angel.co/company/finboa,Automate back office processes for community and regional banks
Abaka Health,https://angel.co/company/abaka-health,Simplifying health care
Songdrop,https://angel.co/company/songdrop,Delicious for music
DecoLabs,https://angel.co/company/decolabs,"explore, simulate, configure and review interior designs"
SleepOut.com,https://angel.co/company/sleepout-com,Accommodation Marketplace for Emerging Markets
Input,https://angel.co/company/input,We launch beautifully crafted products for bold-thinking brands and startups.
Uruut,https://angel.co/company/uruut,Advanced Online Fundraising for Nonprofits
Likeeds,https://angel.co/company/likeeds,First vertical market for Babies&Kids in Latam
Gondola,https://angel.co/company/gondola,Dynamic Pricing for Games
SIVA,https://angel.co/company/siva-cycle,"The First Aid Kit for Electricity -  portable clean energy anywhere, anytime"
Palo Alto Scientific,https://angel.co/company/palo-alto-scientific,Bringing Sport Science To Everyone
Metagoo,https://angel.co/company/metagoo,"Pin the Internet on things, literally!"
PoliticalTracker.com,https://angel.co/company/politicaltracker-com-1,Accountability For All
MyWants,https://angel.co/company/mywants,Local Services Marketplace
MENCANTA,https://angel.co/company/mencanta,Tinder for Fashion 
BePretty,https://angel.co/company/bepretty,The OpenTable for Beauty
thingtech,https://angel.co/company/thingtech,"Real time fleet and asset tracking, monitoring, and telematics software"
PerchBaby,https://angel.co/company/sensies,Intelligent baby monitoring system  
Texting Base,https://angel.co/company/texting-base,SMS Marketing Automation Platform w Personalization
Bike-ID,https://angel.co/company/bike-id-1,Bike-ID provides quick and easy bike-insurance through a mobile app. 
Elevatr,https://angel.co/company/elevatr,Navigating Mental Health...Together.
Human Potential Project  (HP2Online),https://angel.co/company/human-potential-project-hp2online,AI Reboots the Personal Growth and Development Business
Manubia,https://angel.co/company/manubia,E-commerce price and sales analytics
DriverNotes,https://angel.co/company/driver-notes,Mint.com for car owners
HomeJab,https://angel.co/company/homejab,Real Estate Media Production
Mimir Health Intelligence,https://angel.co/company/mimir-health,Health Data Transformed into Health Intelligence
Kanari,https://angel.co/company/kanari,Kanari helps you turn customer data into insights and actions
SchoolSupplies.com,https://angel.co/company/schoolsupplies-com,"Create your own bundle of school supplies, shipped right to your door"
QUANTGENE,https://angel.co/company/quantgene,We help detect 12 cancers at early stages in the blood.
Ivory Row,https://angel.co/company/ivory-row,Direct-to-consumer cashmere (Warby Parker)
BestFit Mobile,https://angel.co/company/bestfit-mobile-2,Retail Beacon Engagement with store Associates as the Cornerstone
V-Sense Medical Devices,https://angel.co/company/vital-2,The future of vital sign monitoring
Betterpress,https://angel.co/company/betterpress-1,Collaborative publishing. Content Marketing SaaS. It's the anti-Yelp.
Market Financed Inventions,https://angel.co/company/market-financed-inventions,A unique just-in-time financing system that brings to market useful inventions
Aliviar Health,https://angel.co/company/aliviar-health,Disruptive mHealth for Sleep Apnea & More
socialinfluen.se,https://angel.co/company/socialinfluen-se,Hyper-monetizing influencer followers
Maria's Gourmet Kitchen,https://angel.co/company/maria-s-gourmet-kitchen-1,"Fresh, Ready-to-Cook Dinner Kits. Delivered."
Invitrometrix,https://angel.co/company/invitrometrix,Making the Invisible Visible: detect cellular changes that other devices cannot.
CM First Group,https://angel.co/company/cm-first-group-2,We migrate old code to New Code automatically.
TheChisel,https://angel.co/company/thechisel-1,"THE social media network for public policy, curated by experts"
The Sequencing Center,https://angel.co/company/thesequencingcenter,Prescriptive clinical genome sequencing pipelines.
Zephyr Digital,https://angel.co/company/zephyr-digital-1,Premium digital media agency and monetization platform
FlypBox,https://angel.co/company/flypbox-inc,Flypin' Easy Retail
MeSeems,https://angel.co/company/meseems,Online platform for market research
WittPic,https://angel.co/company/wittpic-1,Wittpic is the photo contests app.
Analyttica Datalab,https://angel.co/company/analyttica-datalab,Simulation based Analytics Training & Data Mining
Carii,https://angel.co/company/carii,A unique trusted network for communities
NexStop Studio,https://angel.co/company/nexstop-studio,Selfit - Mixed Reality Application for Image & Video Selfies
Corporate360,https://angel.co/company/corporate360-1,B2B Marketing Data Cloud Company
Athena Network Solutions LLC (Athenets),https://angel.co/company/athena-network-solutions-llc-athenets,Virtual hands-on Laboratory for E-Learning
Healthy Headie Lifestyle,https://angel.co/company/healthy-headie-lifestyle,Direct sales for Cannabis lifestyle products
Showzee,https://angel.co/company/showzee,Connecting people around interests & experiences
BlueMax Networks,https://angel.co/company/bluemax-networks,Better way to send money overseas
After Care Apps,https://angel.co/company/after-care-apps,Addiction After Care Management Software 
Vindicoat,https://angel.co/company/vindicoat-llc,Vindicoat owns and licenses a pre-treatment molecular bonding process for metal adhesion
Greenzorro,https://angel.co/company/greenzorro,Combining gambling with investing
Inorbis Medical,https://angel.co/company/inorbis-medical,New Surgical Dissection Device (SDD)
Vahanalytics  (VA),https://angel.co/company/va-urbtranz-technologies-pvt-ltd,Driving and fleet behaviour insights through smarter data
